r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st;gu
4;0;12;74956;28728;637128;0;0;0;16;1314;690;1;99;0;0;0;0
1;0;12;75028;28728;637128;0;0;0;0;1059;348;0;73;28;0;0;0
2;0;12;74540;28736;637120;0;0;0;28;1281;362;0;96;4;0;0;0
2;0;12;74356;28736;637132;0;0;0;0;595;209;0;33;67;0;0;0
2;0;12;73828;28736;637132;0;0;0;0;1297;374;1;88;10;0;0;0
4;0;12;74288;28736;637132;0;0;0;12;874;255;0;49;51;0;0;0
0;0;12;75212;28736;637136;0;0;0;0;1116;260;0;75;25;0;0;0
2;0;12;74592;28744;637136;0;0;0;28;913;258;1;53;45;0;0;0
1;0;12;74920;28744;637136;0;0;0;0;839;187;0;47;53;0;0;0
4;0;12;74160;28744;637136;0;0;0;0;1379;513;0;95;5;0;0;0
5;0;12;72400;28744;637140;0;0;0;0;1332;510;0;92;8;0;0;0
9;0;12;72044;28744;637140;0;0;0;16;1335;657;1;99;0;0;0;0
8;0;12;73348;28752;637132;0;0;0;32;1314;629;0;100;0;0;0;0
0;12;72616;28752;637140;0;0;0;0;1315;653;0;100;0;0;0;0;
3;0;12;73812;28752;637144;0;0;0;0;1312;653;0;100;0;0;0;0
5;0;12;73584;28752;637144;0;0;0;0;1314;646;1;99;0;0;0;0
0;0;12;75248;28752;637148;0;0;0;0;1158;481;0;82;18;0;0;0
5;0;12;73260;28760;637140;0;0;0;44;1297;484;0;96;4;0;0;0
6;0;12;72220;28760;637148;0;0;0;0;1326;640;0;100;0;0;0;0
8;0;12;72604;28760;637148;0;0;0;0;1368;646;0;100;0;0;0;0
1;0;12;75456;28760;637152;0;0;0;0;1227;608;0;91;9;0;0;0
2;0;12;75204;28760;637152;0;0;0;0;981;243;1;65;33;0;0;0
0;0;12;75656;28760;637152;0;0;0;8;902;358;0;59;41;0;0;0
2;0;12;75196;28768;637152;0;0;0;32;885;305;0;58;42;0;0;0
2;0;12;74832;28768;637156;0;0;0;0;1053;278;1;69;30;0;0;0
1;0;12;74176;28768;637156;0;0;0;0;758;254;0;47;53;0;0;0
2;0;12;73588;28768;637156;0;0;0;0;872;223;0;52;48;0;0;0
0;0;12;75604;28768;637160;0;0;0;8;1016;270;0;68;32;0;0;0
3;0;12;73156;28776;637160;0;0;0;28;818;205;0;51;49;0;0;0
4;0;12;74520;28776;637160;0;0;0;4;1181;411;1;80;19;0;0;0
1;0;12;75184;28776;637160;0;0;0;0;1203;402;0;84;16;0;0;0
0;0;12;75528;28776;637164;0;0;0;0;600;186;1;31;68;0;0;0
1;0;12;74600;28776;637164;0;0;0;12;753;208;0;43;57;0;0;0
1;0;12;74908;28784;637156;0;0;0;28;952;239;0;58;42;0;0;0
1;0;12;74852;28784;637164;0;0;0;0;742;207;0;41;59;0;0;0
0;0;12;75228;28784;637168;0;0;0;4;894;203;0;54;46;0;0;0
1;0;12;75228;28784;637168;0;0;0;0;826;215;0;48;52;0;0;0
1;0;12;74328;28784;637172;0;0;0;8;925;200;1;53;45;0;0;0
0;0;12;75504;28792;637172;0;0;0;28;834;218;0;48;52;0;0;0
3;0;12;73664;28792;637176;0;0;0;0;842;208;0;48;52;0;0;0
2;0;12;73548;28792;637176;0;0;0;0;659;189;1;34;65;0;0;0
0;0;12;75468;28792;637176;0;0;0;8;752;170;0;42;58;0;0;0
1;0;12;74244;28792;637180;0;0;0;0;1264;339;1;85;14;0;0;0
0;0;12;75100;28800;637172;0;0;0;48;1019;288;0;63;37;0;0;0
0;0;12;75420;28800;637184;0;0;0;0;1094;334;0;69;31;0;0;0
1;0;12;74300;28800;637184;0;0;0;0;1037;303;0;66;34;0;0;0
2;0;12;74768;28800;637184;0;0;0;0;903;179;0;53;47;0;0;0
0;0;12;75096;28800;637188;0;0;0;4;1047;383;1;68;31;0;0;0
2;0;12;73744;28808;637180;0;0;0;36;1126;348;0;72;28;0;0;0
1;0;12;74800;28808;637188;0;0;0;0;963;223;0;59;41;0;0;0
0;0;12;75084;28808;637192;0;0;0;0;861;214;1;49;49;0;0;0
0;0;12;75568;28808;637192;0;0;0;0;1194;303;0;79;21;0;0;0
2;0;12;74188;28808;637192;0;0;0;0;1055;289;0;65;35;0;0;0
2;0;12;73952;28816;637188;0;0;0;44;985;265;0;64;36;0;0;0
4;0;12;73708;28816;637196;0;0;0;0;1369;552;0;100;0;0;0;0
4;0;12;72704;28816;637196;0;0;0;0;1260;511;1;88;10;0;0;0
2;0;12;74260;28816;637196;0;0;0;0;1165;385;0;81;19;0;0;0
0;0;12;75548;28816;637200;0;0;0;0;856;216;0;53;47;0;0;0
3;0;12;73232;28816;637200;0;0;0;0;786;186;0;46;54;0;0;0
0;0;12;75444;28824;637200;0;0;0;28;1040;386;1;63;36;0;0;0
0;0;12;75504;28824;637200;0;0;0;0;995;317;0;61;39;0;0;0
2;0;12;73996;28824;637204;0;0;0;0;1021;264;0;65;35;0;0;0
2;0;12;74696;28824;637204;0;0;0;0;1172;334;1;75;23;0;0;0
0;0;12;75504;28824;637204;0;0;0;0;990;259;0;65;35;0;0;0
2;0;12;73480;28832;637208;0;0;0;40;753;221;0;38;62;0;0;0
1;0;12;74180;28832;637208;0;0;0;4;946;172;1;58;40;0;0;0
0;0;12;75460;28832;637208;0;0;0;0;803;243;0;44;56;0;0;0
0;0;12;75428;28832;637208;0;0;0;0;749;225;1;41;58;0;0;0
2;0;12;74164;28832;637212;0;0;0;0;963;231;0;58;42;0;0;0
4;0;12;72016;28840;637212;0;0;0;28;1183;317;0;77;23;0;0;0
1;0;12;74804;28840;637212;0;0;0;8;1167;416;1;76;23;0;0;0
3;0;12;73844;28840;637212;0;0;0;4;1307;434;0;95;5;0;0;0
6;0;12;74196;28840;637216;0;0;0;0;1099;306;0;71;29;0;0;0
2;0;12;74360;28840;637216;0;0;0;0;1308;582;1;99;0;0;0;0
4;0;12;73844;28848;637216;0;0;0;52;1127;401;0;77;23;0;0;0
2;0;12;74400;28848;637220;0;0;0;12;758;211;0;45;55;0;0;0
4;0;12;72940;28848;637220;0;0;0;4;1394;578;0;100;0;0;0;0
2;0;12;74076;28848;637220;0;0;0;0;1018;399;0;65;35;0;0;0
0;0;12;75212;28848;637224;0;0;0;0;667;241;1;39;60;0;0;0
0;0;12;75456;28856;637224;0;0;0;28;772;189;0;44;56;0;0;0
1;0;12;74944;28856;637224;0;0;0;0;914;257;1;53;45;0;0;0
0;0;12;75100;28856;637224;0;0;0;8;1067;355;0;69;31;0;0;0
2;0;12;74768;28856;637228;0;0;0;4;1069;272;1;66;33;0;0;0
0;0;12;75480;28856;637228;0;0;0;0;833;275;0;49;51;0;0;0
2;0;12;74120;28864;637220;0;0;0;28;934;202;0;57;43;0;0;0
0;0;12;75052;28864;637232;0;0;0;0;625;193;0;33;67;0;0;0
0;0;12;74984;28864;637232;0;0;0;12;1014;270;1;61;37;0;0;0
2;0;12;74820;28864;637236;0;0;0;0;1023;233;0;62;38;0;0;0
2;0;12;74312;28864;637236;0;0;0;8;865;259;1;51;48;0;0;0
0;0;12;75172;28872;637240;0;0;0;32;1193;337;0;79;21;0;0;0
0;0;12;75452;28872;637240;0;0;0;0;1277;279;1;86;13;0;0;0
2;0;12;73400;28872;637240;0;0;0;0;1154;224;0;75;25;0;0;0
1;0;12;74208;28872;637240;0;0;0;8;768;230;0;44;56;0;0;0
0;0;12;75352;28872;637244;0;0;0;0;1070;241;0;67;33;0;0;0
0;0;12;75312;28880;637236;0;0;0;32;945;278;1;57;42;0;0;0
2;0;12;74696;28880;637244;0;0;0;0;1234;305;0;80;20;0;0;0
5;0;12;72372;28880;637244;0;0;0;0;1028;397;0;76;24;0;0;0
1;0;12;74764;28880;637244;0;0;0;8;1180;431;1;99;0;0;0;0
2;0;12;73564;28880;637248;0;0;0;0;1015;413;0;69;31;0;0;0
1;0;12;74656;28888;637252;0;0;0;32;1181;318;1;78;21;0;0;0
1;0;12;74336;28888;637256;0;0;0;0;1035;297;0;65;35;0;0;0
2;0;12;75420;28888;637256;0;0;0;0;1260;383;1;89;9;0;0;0
1;0;12;74428;28888;637256;0;0;0;12;1106;303;0;71;29;0;0;0
1;0;12;74880;28888;637256;0;0;0;0;771;194;0;43;57;0;0;0
0;0;12;75032;28888;637260;0;0;0;0;793;184;0;47;53;0;0;0
1;0;12;74192;28896;637260;0;0;0;32;647;192;1;32;67;0;0;0
1;0;12;74864;28896;637260;0;0;0;0;1193;351;0;79;21;0;0;0
3;0;12;73240;28896;637260;0;0;0;8;928;265;1;55;44;0;0;0
3;0;12;73832;28896;637264;0;0;0;0;1004;292;0;61;39;0;0;0
3;0;12;73720;28896;637264;0;0;0;0;1277;452;1;87;12;0;0;0
4;0;12;73720;28904;637264;0;0;0;48;1168;420;0;78;23;0;0;0
1;0;12;74944;28904;637268;0;0;0;4;913;251;1;58;40;0;0;0
0;0;12;75296;28904;637268;0;0;0;12;856;206;0;48;52;0;0;0
2;0;12;74132;28904;637268;0;0;0;0;1276;383;0;88;12;0;0;0
1;0;12;75300;28904;637268;0;0;0;0;1058;294;0;65;35;0;0;0
0;0;12;75380;28912;637272;0;0;0;32;681;203;0;39;61;0;0;0
0;0;12;75348;28912;637272;0;0;0;0;871;275;1;51;48;0;0;0
0;0;12;74968;28912;637272;0;0;0;12;1032;262;0;64;36;0;0;0
0;0;12;74904;28912;637272;0;0;0;0;888;230;0;53;47;0;0;0
1;0;12;74448;28912;637276;0;0;0;0;1242;292;0;81;19;0;0;0
1;0;12;74728;28920;637276;0;0;0;28;1143;319;1;72;27;0;0;0
0;0;12;74984;28920;637276;0;0;0;0;822;217;0;49;51;0;0;0
2;0;12;74124;28920;637276;0;0;0;8;925;275;1;55;44;0;0;0
2;0;12;73960;28920;637280;0;0;0;4;1146;342;0;74;26;0;0;0
1;0;12;74820;28920;637280;0;0;0;0;1281;436;0;91;9;0;0;0
2;0;12;73904;28928;637280;0;0;0;28;1265;377;0;86;14;0;0;0
1;0;12;75352;28928;637284;0;0;0;0;1114;389;0;74;26;0;0;0
6;0;12;73024;28928;637284;0;0;0;0;1138;475;1;75;24;0;0;0
5;0;12;73176;28928;637284;0;0;0;12;1346;547;0;97;3;0;0;0
0;0;12;74972;28928;637284;0;0;0;4;1083;491;1;73;25;0;0;0
3;0;12;73756;28936;637288;0;0;0;28;1285;525;0;91;9;0;0;0
3;0;12;73976;28936;637288;0;0;0;0;706;193;0;42;58;0;0;0
3;0;12;74020;28936;637288;0;0;0;0;1088;402;0;72;28;0;0;0
0;0;12;74888;28936;637292;0;0;0;8;634;243;1;35;64;0;0;0
0;0;12;74756;28936;637296;0;0;0;0;871;195;0;52;48;0;0;0
0;0;12;74844;28944;637296;0;0;0;40;857;212;0;48;52;0;0;0
1;0;12;74560;28944;637296;0;0;0;0;943;262;0;57;43;0;0;0
2;0;12;74292;28944;637300;0;0;0;0;676;216;0;34;66;0;0;0
2;0;12;74420;28944;637300;0;0;0;12;1009;332;1;65;34;0;0;0
0;0;12;74840;28944;637300;0;0;0;0;1248;344;0;81;19;0;0;0
1;0;12;73792;28944;637304;0;0;0;0;754;181;0;43;57;0;0;0
0;0;12;75308;28952;637304;0;0;0;32;1036;217;1;63;36;0;0;0
1;0;12;73936;28952;637304;0;0;0;0;1142;274;0;73;27;0;0;0
0;0;12;75208;28952;637304;0;0;0;8;877;277;1;52;47;0;0;0
1;0;12;74600;28952;637308;0;0;0;0;980;244;0;61;39;0;0;0
4;0;12;72644;28952;637308;0;0;0;8;861;214;0;50;50;0;0;0
0;0;12;75264;28960;637308;0;0;0;28;1094;344;1;72;27;0;0;0
0;0;12;74912;28960;637308;0;0;0;4;1069;278;0;68;32;0;0;0
3;0;12;74380;28960;637312;0;0;0;12;1038;256;1;64;35;0;0;0
2;0;12;75060;28960;637312;0;0;0;0;1206;317;0;81;19;0;0;0
2;0;12;73244;28960;637312;0;0;0;0;1087;323;0;71;29;0;0;0
0;0;12;75280;28968;637316;0;0;0;28;1013;299;0;65;35;0;0;0
3;0;12;74464;28968;637316;0;0;0;0;1041;297;0;65;35;0;0;0
1;0;12;74220;28968;637316;0;0;0;12;728;243;0;40;60;0;0;0
0;0;12;74800;28968;637316;0;0;0;0;884;211;1;52;47;0;0;0
0;0;12;74892;28968;637320;0;0;0;0;943;251;0;57;43;0;0;0
1;0;12;74336;28976;637324;0;0;0;28;1144;286;0;75;25;0;0;0
0;0;12;74788;28976;637324;0;0;0;0;959;240;0;57;43;0;0;0
2;0;12;74224;28976;637324;0;0;0;0;1001;243;1;62;37;0;0;0
3;0;12;74160;28976;637328;0;0;0;12;1197;384;0;79;21;0;0;0
0;0;12;75224;28976;637328;0;0;0;0;1200;409;1;78;20;0;0;0
4;0;12;72684;28984;637328;0;0;0;28;814;288;0;48;52;0;0;0
0;0;12;75156;28984;637332;0;0;0;0;970;403;0;61;39;0;0;0
1;0;12;74000;28984;637332;0;0;0;0;1112;276;1;73;26;0;0;0
0;0;12;75152;28984;637332;0;0;0;12;829;221;0;48;52;0;0;0
0;0;12;75156;28984;637332;0;0;0;4;1030;325;1;64;35;0;0;0
0;0;12;74852;28992;637336;0;0;0;28;969;310;0;61;39;0;0;0
1;0;12;74460;28992;637336;0;0;0;0;946;282;0;57;43;0;0;0
3;0;12;73888;28992;637336;0;0;0;0;900;198;0;52;48;0;0;0
1;0;12;73864;28992;637336;0;0;0;8;860;216;1;48;51;0;0;0
3;0;12;73720;28992;637340;0;0;0;0;1002;246;1;59;40;0;0;0
1;0;12;74740;29000;637332;0;0;0;32;985;295;0;60;40;0;0;0
2;0;12;73652;29000;637340;0;0;0;0;1121;249;0;71;29;0;0;0
0;0;12;74836;29000;637344;0;0;0;0;1212;370;0;83;17;0;0;0
2;0;12;74424;29000;637344;0;0;0;12;1066;280;1;67;32;0;0;0
0;0;12;74840;29000;637344;0;0;0;0;849;194;0;51;49;0;0;0
3;0;12;73604;29000;637344;0;0;0;0;926;236;0;56;44;0;0;0
0;0;12;75204;29008;637348;0;0;0;32;1301;393;0;89;11;0;0;0
0;0;12;74920;29008;637348;0;0;0;0;996;311;0;62;38;0;0;0
1;0;12;74668;29008;637348;0;0;0;0;876;200;1;51;48;0;0;0
1;0;12;74280;29008;637348;0;0;0;8;1060;363;0;68;32;0;0;0
2;0;12;74264;29008;637352;0;0;0;0;987;252;1;59;40;0;0;0
1;0;12;73984;29016;637352;0;0;0;28;1257;421;0;88;12;0;0;0
3;0;12;74092;29016;637356;0;0;0;8;1107;412;0;71;29;0;0;0
1;0;12;73816;29016;637360;0;0;0;0;1099;302;0;71;29;0;0;0
3;0;12;73560;29016;637360;0;0;0;12;1205;346;0;84;16;0;0;0
0;0;12;75024;29016;637360;0;0;0;0;960;233;1;60;39;0;0;0
2;0;12;74368;29024;637360;0;0;0;32;846;246;0;49;51;0;0;0
2;0;12;74828;29024;637364;0;0;0;0;928;297;0;55;45;0;0;0
2;0;12;73124;29024;637364;0;0;0;4;1258;374;1;83;16;0;0;0
1;0;12;74468;29024;637364;0;0;0;0;1246;416;0;86;14;0;0;0
2;0;12;74364;29024;637364;0;0;0;8;1360;547;1;99;0;0;0;0
4;0;12;73152;29032;637368;0;0;0;28;1357;587;0;100;0;0;0;0
1;0;12;74264;29032;637368;0;0;0;0;1058;342;0;71;29;0;0;0
0;0;12;75164;29032;637368;0;0;0;0;910;291;0;58;42;0;0;0
0;0;12;74716;29032;637372;0;0;0;4;616;178;0;33;67;0;0;0
3;0;12;73932;29032;637372;0;0;0;0;1255;466;1;85;14;0;0;0
0;0;12;75056;29040;637372;0;0;0;40;1226;378;0;80;20;0;0;0
0;0;12;74676;29040;637372;0;0;0;0;451;171;0;24;76;0;0;0
0;0;12;75116;29040;637376;0;0;0;0;847;179;1;51;48;0;0;0
3;0;12;73312;29040;637376;0;0;0;0;891;256;0;52;48;0;0;0
2;0;12;73580;29040;637376;0;0;0;4;1170;305;0;75;25;0;0;0
0;0;12;75136;29048;637380;0;0;0;36;1118;411;0;73;27;0;0;0
3;0;12;74720;29048;637380;0;0;0;0;1220;376;1;81;18;0;0;0
0;0;12;75136;29048;637380;0;0;0;0;1052;307;0;70;30;0;0;0
3;0;12;74120;29048;637380;0;0;0;0;1160;355;1;76;23;0;0;0
0;0;12;74780;29048;637384;0;0;0;0;1179;448;0;80;20;0;0;0
0;0;12;74868;29056;637384;0;0;0;48;734;240;0;42;58;0;0;0
0;0;12;74740;29056;637384;0;0;0;0;889;273;0;53;47;0;0;0
1;0;12;74356;29056;637384;0;0;0;0;877;221;1;48;51;0;0;0
2;0;12;74092;29056;637388;0;0;0;0;1022;328;0;64;36;0;0;0
2;0;12;74216;29056;637388;0;0;0;0;907;234;0;54;46;0;0;0
1;0;12;73552;29064;637380;0;0;0;36;1079;313;0;70;30;0;0;0
0;0;12;75008;29064;637396;0;0;0;4;1203;420;1;80;19;0;0;0
0;0;12;73692;29064;637396;0;0;0;0;1132;276;0;70;30;0;0;0
0;0;12;74968;29064;637396;0;0;0;0;673;207;1;36;63;0;0;0
1;0;12;73760;29064;637396;0;0;0;0;1030;214;0;65;35;0;0;0
2;0;12;73396;29064;637400;0;0;0;12;955;266;0;55;45;0;0;0
3;0;12;73028;29072;637400;0;0;0;28;1065;289;1;67;32;0;0;0
0;0;12;74996;29072;637400;0;0;0;4;1032;322;0;80;20;0;0;0
2;0;12;74308;29072;637400;0;0;0;0;989;297;1;61;38;0;0;0
1;0;12;74320;29072;637404;0;0;0;0;854;227;0;49;51;0;0;0
1;0;12;74512;29072;637404;0;0;0;0;1390;491;0;100;0;0;0;0
1;0;12;74180;29080;637404;0;0;0;24;807;243;0;44;56;0;0;0
1;0;12;73832;29080;637408;0;0;0;0;690;249;1;38;61;0;0;0
1;0;12;74536;29080;637408;0;0;0;4;1031;248;0;62;38;0;0;0
4;0;12;72508;29080;637408;0;0;0;0;906;202;0;58;42;0;0;0
3;0;12;74536;29080;637408;0;0;0;0;1351;538;1;95;4;0;0;0
0;0;12;74584;29088;637412;0;0;0;40;1090;365;0;72;28;0;0;0
2;0;12;73716;29088;637412;0;0;0;0;515;160;1;26;73;0;0;0
0;0;12;74680;29088;637412;0;0;0;0;1161;381;0;77;23;0;0;0
5;0;12;72856;29088;637412;0;0;0;4;1171;364;0;82;18;0;0;0
2;0;12;73460;29088;637420;0;0;0;0;855;258;0;55;45;0;0;0
0;0;12;74952;29096;637420;0;0;0;36;919;375;1;72;27;0;0;0
2;0;12;73580;29096;637420;0;0;0;0;884;257;0;56;44;0;0;0
2;0;12;74428;29096;637424;0;0;0;0;994;280;1;67;32;0;0;0
2;0;12;74528;29096;637424;0;0;0;0;879;253;0;54;46;0;0;0
1;0;12;73832;29096;637424;0;0;0;8;1010;285;1;65;33;0;0;0
0;0;12;74944;29104;637424;0;0;0;36;983;259;0;60;40;0;0;0
0;0;12;74648;29104;637428;0;0;0;0;922;221;0;53;47;0;0;0
2;0;12;73516;29104;637428;0;0;0;0;796;214;0;44;56;0;0;0
2;0;12;73236;29104;637428;0;0;0;0;1213;380;1;79;20;0;0;0
5;0;12;73808;29104;637428;0;0;0;0;1294;411;0;85;15;0;0;0
2;0;12;73956;29112;637432;0;0;0;44;894;252;1;53;45;0;0;0
2;0;12;73732;29112;637432;0;0;0;0;1104;310;0;71;29;0;0;0
3;0;12;72196;29112;637432;0;0;0;0;1246;387;1;87;12;0;0;0
1;0;12;73960;29112;637436;0;0;0;0;940;370;0;58;42;0;0;0
0;0;12;74568;29112;637436;0;0;0;0;990;325;0;63;37;0;0;0
2;0;12;72832;29120;637436;0;0;0;28;610;157;1;32;67;0;0;0
0;0;12;74912;29120;637436;0;0;0;12;1167;355;0;78;22;0;0;0
6;0;12;71736;29120;637440;0;0;0;0;1131;362;0;72;28;0;0;0
4;0;12;72712;29120;637440;0;0;0;0;1145;378;0;77;23;0;0;0
2;0;12;73632;29120;637440;0;0;0;0;1299;367;0;90;10;0;0;0
1;0;12;74608;29128;637444;0;0;0;32;819;257;1;48;51;0;0;0
1;0;12;74864;29128;637444;0;0;0;12;1162;374;0;76;24;0;0;0
4;0;12;72916;29128;637444;0;0;0;4;1224;447;0;82;18;0;0;0
3;0;12;73696;29128;637444;0;0;0;0;1015;353;1;64;35;0;0;0
1;0;12;74312;29128;637448;0;0;0;0;1041;297;0;69;31;0;0;0
1;0;12;74024;29136;637440;0;0;0;28;913;222;0;55;45;0;0;0
0;0;12;74888;29136;637448;0;0;0;8;547;168;0;27;73;0;0;0
1;0;12;74436;29136;637448;0;0;0;0;970;221;1;56;43;0;0;0
2;0;12;73532;29136;637452;0;0;0;4;1147;304;0;73;27;0;0;0
0;0;12;74948;29136;637452;0;0;0;0;900;211;1;53;46;0;0;0
1;0;12;74904;29144;637444;0;0;0;28;1058;295;0;66;34;0;0;0
3;0;12;73108;29144;637456;0;0;0;12;1009;283;0;61;39;0;0;0
1;0;12;73900;29144;637456;0;0;0;0;919;269;0;58;42;0;0;0
0;0;12;74868;29144;637456;0;0;0;0;1094;316;0;68;32;0;0;0
1;0;12;73808;29144;637456;0;0;0;4;830;193;0;48;52;0;0;0
1;0;12;74420;29144;637460;0;0;0;0;894;233;1;51;48;0;0;0
4;0;12;73828;29152;637464;0;0;0;48;1171;332;0;75;25;0;0;0
4;0;12;73580;29152;637464;0;0;0;8;1087;264;0;67;33;0;0;0
1;0;12;74848;29152;637468;0;0;0;0;1236;465;1;82;16;0;0;0
2;0;12;74240;29152;637468;0;0;0;0;835;256;0;49;51;0;0;0
4;0;12;72796;29152;637468;0;0;0;4;897;265;0;54;46;0;0;0
4;0;12;72584;29160;637468;0;0;0;28;886;260;1;51;48;0;0;0
1;0;12;73808;29160;637472;0;0;0;8;1340;380;0;94;6;0;0;0
5;0;12;71132;29160;637472;0;0;0;0;1365;541;1;96;3;0;0;0
2;0;12;73780;29160;637472;0;0;0;0;1096;435;0;74;26;0;0;0
2;0;12;73304;29160;637476;0;0;0;0;752;213;0;45;55;0;0;0
4;0;12;74104;29168;637476;0;0;0;32;748;200;1;43;56;0;0;0
1;0;12;74436;29168;637480;0;0;0;12;1059;274;0;66;34;0;0;0
1;0;12;74820;29168;637480;0;0;0;0;788;194;0;45;55;0;0;0
3;0;12;74528;29168;637484;0;0;0;0;1029;258;0;63;37;0;0;0
3;0;12;72576;29168;637484;0;0;0;0;1375;457;1;94;5;0;0;0
2;0;12;74060;29176;637476;0;0;0;28;1100;350;0;73;28;0;0;0
1;0;12;74368;29176;637484;0;0;0;16;1034;368;0;66;34;0;0;0
0;0;12;74868;29176;637488;0;0;0;0;1126;446;1;76;23;0;0;0
3;0;12;73088;29176;637488;0;0;0;0;969;332;0;59;41;0;0;0
0;0;12;74420;29176;637488;0;0;0;0;931;412;0;60;40;0;0;0
3;0;12;73856;29184;637480;0;0;0;28;1184;364;1;77;22;0;0;0
2;0;12;73600;29184;637492;0;0;0;12;845;262;0;50;50;0;0;0
0;0;12;74892;29184;637492;0;0;0;4;1118;364;1;74;24;0;0;0
2;0;12;74888;29184;637492;0;0;0;0;994;268;0;62;38;0;0;0
1;0;12;73736;29184;637492;0;0;0;0;700;230;0;39;61;0;0;0
1;0;12;73572;29184;637496;0;0;0;0;960;285;0;58;42;0;0;0
2;0;12;73776;29192;637496;0;0;0;36;1214;349;0;81;19;0;0;0
3;0;12;73556;29192;637496;0;0;0;0;907;249;1;54;45;0;0;0
